titleId,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries
tt0765443,2252.0,51500000.0,56106607.0,6.203,7.346,3646.0,en,Every sin leaves a mark.,Released,"English, Russian, Turkish, Ukrainian, Urdu","CA, GB, US"
tt9168706,568987.0,0.0,0.0,1.108,1.0,2.0,en,,Released,English,
tt1614989,70670.0,0.0,18962444.0,3.7534,7.244,1339.0,no,The hunt is on.,Released,"Danish, English, Norwegian, Russian","DE, DK, NO, SE"
tt0117883,9299.0,0.0,2647055.0,2.9875,7.47,920.0,es,My name is Ángela. They're going to kill me.,Released,Spanish,ES
tt1638355,203801.0,75000000.0,110045109.0,7.2259,7.078,6770.0,en,Saving the world never goes out of style.,Released,"Italian, English, Russian, German",US
tt1564777,283378.0,0.0,0.0,2.8255,6.116,1657.0,en,Some angels are destined to fall.,Released,English,"US, CH"
tt0374639,48463.0,1400000.0,37493.0,0.5207,5.8,92.0,en,This fall... there's something in the water.,Released,English,"GB, US"
tt0044008,13188.0,0.0,0.0,2.1947,7.442,361.0,en,Charles Dickens' Joyous Holliday Classic!,Released,English,GB
tt0085959,4543.0,9000000.0,42749697.0,4.5228,7.304,2068.0,en,It took God six days to create the heavens and the earth...and Monty Python ninety minutes to screw it up.,Released,English,GB
tt1800247,,,,,,,,,,,
tt5822536,516729.0,90000000.0,171458837.0,5.7763,6.821,649.0,en,A little bear goes a long way.,Released,"English, Spanish","GB, JP"
tt0073242,213815.0,0.0,0.0,0.2599,3.0,4.0,es,Her power was more than any man could handle,Released,Spanish,ES
tt0337571,,,,,,,,,,,
tt0090327,17994.0,2000000.0,7369373.0,2.3185,5.694,201.0,en,It's more than just a game.,Released,English,"GB, US"
tt1129415,37196.0,0.0,0.0,0.742,5.2,66.0,en,,Released,English,"GB, IE"
tt0072709,27361.0,0.0,0.0,1.0692,6.0,157.0,en,An apocalyptic Alice in Wonderland!,Released,"French, English","DE, FR"
tt1808454,72478.0,1400000.0,4878284.0,2.7964,7.266,478.0,pl,Where fantasy and reality meet.,Released,"English, Polish",PL
tt0016847,10728.0,0.0,0.0,0.9822,7.9,384.0,de,The Voice of the Tempter.,Released,No Language,DE
tt0879843,13614.0,5600000.0,14768451.0,2.7615,6.706,272.0,pl,The untold story of the crime Stalin could not hide,Released,"Ukrainian, German, Polish, Russian",PL
tt8545482,675319.0,5000000.0,0.0,3.6241,5.338,293.0,en,What hides in the city of robots?,Released,English,"GB, US"
tt0287963,35712.0,0.0,105090.0,2.1641,5.712,106.0,fr,,Released,French,FR
tt0364725,9472.0,20000000.0,168423227.0,4.2392,6.365,3749.0,en,Grab life by the ball.,Released,"English, German","US, DE"
tt0384814,1967.0,0.0,2500000.0,1.3709,5.374,159.0,en,Trapped by passion. Faced by their dreams.,Released,English,US
tt1186830,26428.0,70000000.0,39457342.0,3.257,6.987,1531.0,en,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",Released,English,ES
tt0038769,932.0,0.0,0.0,0.6484,6.859,71.0,de,,Released,German,DE
tt0063823,12105.0,250000.0,1273261.0,3.1354,7.196,543.0,en,It's all in the mind y'know!,Released,English,"GB, US"
tt0064338,3485.0,0.0,0.0,0.5462,3.6,52.0,en,,Released,English,"DE, IT, LI, ES, TR, GB"
tt6257768,,,,,,,,,,,
tt0407621,12517.0,0.0,0.0,2.1336,5.921,350.0,fr,Some people would kill for company.,Released,French,"BE, FR, LU"
tt0475241,8093.0,0.0,38571.0,0.364,6.286,21.0,mn,,Released,Mongolian,"BE, DE, MN, NL"
tt0108395,35614.0,23000000.0,71368.0,1.0685,5.0,155.0,en,Believe in Yourself and You Can Do Anything!,Released,English,"US, IE"
tt0283096,73062.0,6250000.0,0.0,0.3811,4.667,9.0,en,All of life in one extraordinary day,Released,"English, Portuguese",IE
tt0059127,17102.0,280379.0,364937.0,0.9368,6.708,277.0,en,"DEAD for Ten Years DRACULA, Prince of Darkness, LIVES AGAIN!",Released,English,GB
tt1097643,17622.0,0.0,0.0,1.1577,6.327,168.0,en,When you cross the line there's no going back.,Released,English,GB
tt2363213,140818.0,6500000.0,3721345.0,2.3916,5.696,240.0,no,All myths have an origin,Released,Norwegian,NO
tt2058673,257088.0,105000000.0,133782481.0,3.8291,6.0,2418.0,en,Find your breaking point.,Released,English,"DE, US"
tt0063385,17917.0,10000000.0,37400000.0,4.7353,7.028,472.0,en,Much much more than a musical!,Released,English,GB
tt0338512,1997.0,74500000.0,62172050.0,2.1736,7.076,860.0,en,"Two infant tiger cubs, separated from their parents and each other.",Released,"English, French, Thai","FR, GB"
tt3565344,,,,,,,,,,,
tt4622512,369192.0,25000000.0,12638526.0,2.4722,6.8,1941.0,en,He made a bet. She made history.,Released,English,"GB, US"
tt0489327,13771.0,0.0,0.0,1.5865,6.628,156.0,en,She's a real work of art.,Released,English,GB
tt0130121,10154.0,75000000.0,54264342.0,1.0547,5.7,587.0,en,A romantic comedy you can't refuse,Released,English,"GB, US"
tt6738136,467938.0,2900000.0,938055.0,5.6681,6.508,2047.0,fr,Why do women always have to put up a fight?,Released,"English, French","BE, FR"
tt0113828,48750.0,0.0,0.0,0.649,6.6,84.0,fr,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined.",Released,French,FR
tt0145006,183383.0,0.0,0.0,1.2489,6.9,17.0,el,,Released,Greek,GR
tt2709692,360920.0,75000000.0,508600000.0,6.4462,6.871,4396.0,en,It was the heist before Christmas.,Released,English,US
tt3750874,,,,,,,,,,,
tt0074611,102283.0,840000.0,0.0,0.7499,6.188,72.0,en,She had no one to play with for thirty years.,Released,English,"CA, GB"
tt2235695,505379.0,0.0,0.0,2.1979,6.3,1154.0,en,,Released,"English, French",GB
tt1068649,8276.0,0.0,0.0,1.0114,7.264,231.0,fr,,Released,"French, English","DE, FR"
tt2226417,91586.0,5000000.0,161921515.0,5.4313,6.681,4506.0,en,It will take what you love most.,Released,English,US
tt12263384,697843.0,65000000.0,0.0,7.0911,7.392,2815.0,en,Prepare for the ride of your life.,Released,"English, French, Georgian, German",US
tt3009070,289232.0,0.0,0.0,0.5837,6.135,37.0,en,,Released,English,GB
tt0865559,23049.0,17000000.0,20455276.0,1.328,6.1,432.0,en,The most fun you can have without a passport.,Released,English,"GR, US"
tt3082854,308409.0,0.0,0.0,1.1824,6.408,211.0,da,You Choose Your Family,Released,Danish,"DK, NL, SE"
tt0066894,24569.0,0.0,0.0,0.8049,6.066,61.0,en,A great guy with his 'chopper'!,Released,English,GB
tt9472334,1094403.0,0.0,0.0,1.5293,5.506,155.0,en,Feed the demon.,Released,English,US
tt5816614,,,,,,,,,,,
tt1297919,55846.0,15774948.0,15800000.0,6.126,6.181,1768.0,en,It's cop-killer vs. killer-cop,Released,English,"FR, GB, US"
tt15789472,1151534.0,0.0,0.0,3.8146,7.326,1528.0,es,Attempting to survive in the middle of nowhere is her only option.,Released,"English, Irish, Spanish",ES
tt0368249,26510.0,0.0,0.0,0.3975,4.611,18.0,en,,Released,English,GB
tt0254455,1364.0,0.0,7640680.0,2.0131,6.661,615.0,es,,Released,"Spanish, English",ES
tt1716772,69798.0,4500000.0,88823111.0,1.9587,6.199,969.0,en,Out of school. Out of their league.,Released,English,"ES, GB, US"
tt2024544,76203.0,20000000.0,187000000.0,10.4683,7.933,11870.0,en,The extraordinary true story of Solomon Northup.,Released,English,"GB, US"
tt3094816,324230.0,0.0,0.0,0.0,6.722,187.0,es,"Comedy, food, drama and love",Released,"German, Spanish",ES
tt0836683,16092.0,0.0,0.0,1.004,5.051,39.0,es,How Can You Save The Already Dead?,Released,Spanish,"AR, ES, SE"
tt0089013,14029.0,1800000.0,0.0,2.3976,6.611,629.0,it,They will make cemeteries their cathedrals and the cities will be your tombs.,Released,"English, Italian",IT
tt1063669,7735.0,7500000.0,32350637.0,4.8955,7.481,3558.0,de,Their teacher became their leader. His students became his soldiers.,Released,German,DE
tt2177771,152760.0,70000000.0,154984035.0,2.9644,6.06,3771.0,en,It was the greatest art heist in history,Released,"Dutch, English, French, German, Russian","DE, US"
tt15446818,,,,,,,,,,,
tt0066765,9267.0,100000.0,7000.0,2.7961,7.205,573.0,en,If the Motion Picture Industry dies… Monty Python killed it!,Released,English,"GB, US"
tt0082810,58995.0,0.0,0.0,1.7307,6.1,38.0,en,"The East German border: 836 miles of barbed-wire walls, automated machine guns, armed guards, and deadly land mines. On September 15, 1979 two families tried to cross it.",Released,English,US
tt2262129,350916.0,160.0,0.0,1.1819,4.444,9.0,en,Arachny in the U.K.,Released,"English, French",GB
tt0318081,10077.0,80000000.0,11700000.0,1.5319,4.837,435.0,en,Some rules should never be broken.,Released,"English, Mandarin","CZ, DE, CH, GB, US"
tt0094331,46976.0,0.0,0.0,1.375,6.427,75.0,en,Some people march to the beat of a different drummer. Lynda’s got her own brass band.,Released,English,GB
tt0064106,2912.0,0.0,0.0,2.5378,7.129,268.0,fr,An outstanding new film by one of France's leading directors.,Released,French,"FR, IT"
tt0059014,5065.0,0.0,0.0,0.8229,6.3,87.0,en,How the west was lost!,Released,English,GB
tt0052563,106017.0,0.0,0.0,0.5803,4.4,18.0,en,The amazing adventures of a lone American in a land of violence!,Released,English,GB
tt0120148,10215.0,6000000.0,58809149.0,4.5911,6.563,1401.0,en,What if one split second sent your life in two completely different directions?,Released,English,"GB, US"
tt0221443,219814.0,0.0,0.0,0.7483,3.1,73.0,fr,,Released,French,"FR, IT"
tt5119320,,,,,,,,,,,
tt0020697,228.0,0.0,0.0,1.2199,7.3,357.0,de,"You Too, Will Be Aroused By Her Intoxicating Beauty! ""This Woman Makes a Man of Dignity a Slave to Love!""",Released,German,DE
tt0097435,41969.0,0.0,747013.0,0.5979,4.5,14.0,en,The story of a woman with a magical gift and a terrifying secret,Released,English,US
tt1078188,14748.0,0.0,1200398.0,2.1145,7.125,491.0,en,Who decides who gets a second chance?,Released,English,GB
tt4977530,429662.0,0.0,11868221.0,1.0542,6.6,291.0,en,The end of an empire. The birth of two nations.,Released,"Hindi, English","IN, GB"
tt0346156,5137.0,70000000.0,57958696.0,3.2313,5.9,1348.0,en,Who will save us?,Released,"Tibetan, German, English","IT, GB, US"
tt7615302,494974.0,0.0,0.0,3.9266,6.6,391.0,en,"To change the world, she betrayed her country",Released,English,GB
tt0082269,4485.0,0.0,2925889.0,2.526,6.7,261.0,fr,Her voice was his calling.,Released,"English, French, Italian",FR
tt0295700,9902.0,12600000.0,28650575.0,9.3295,6.383,2940.0,en,It's the last one you'll ever take.,Released,English,"DE, US"
tt12443946,712121.0,1619835.0,11546.0,0.9197,6.29,107.0,pl,"Who needs friends when you have 600,000 followers?",Released,"English, Polish","PL, SE"
tt0055320,31742.0,0.0,0.0,1.2387,7.663,175.0,it,,Released,Italian,IT
tt0081467,27905.0,0.0,0.0,2.1381,5.625,76.0,it,Killers from the deep guard the forbidden treasures on...,Released,"Italian, English",IT
tt0814255,32657.0,95000000.0,226497209.0,5.8741,6.2,7754.0,en,Worlds collide.,Released,English,US
tt12800524,728526.0,0.0,0.0,1.6237,6.297,454.0,en,"When you stand by each other, you can get through anything.",Released,English,"GB, US"
tt0055526,46521.0,0.0,0.0,1.2346,6.09,106.0,fr,,Released,"Turkish, Greek, French",FR
tt0375100,58384.0,0.0,0.0,0.9554,4.7,34.0,sv,,Released,Swedish,SE
tt0065622,33583.0,0.0,0.0,3.8455,6.813,353.0,it,Ribaldry! Rakes and libertines. Raised skirts and lowered lashes. A blush on every cheek. Pasolini. Filming The Decameron. Bringing life to art...and art to life.,Released,"German, Italian","FR, DE, IT"
tt0119590,27103.0,3200000.0,7100000.0,0.9194,6.883,107.0,fr,Sometimes you just have to be yourself.,Released,French,"FR, BE, CH, GB"
tt17526714,933260.0,17500000.0,76506196.0,16.4326,7.137,5764.0,en,Have you ever dreamt of a better version of yourself?,Released,English,"FR, GB, US"
tt13024674,796499.0,30000000.0,46900000.0,3.3089,6.81,2233.0,en,"While the zombies took over, one team took advantage.",Released,"German, English, Georgian, Czech, French","DE, US"
tt0104779,10497.0,5000000.0,1862805.0,3.82,7.1,835.0,en,A kinky voyage with a full head of steam.,Released,"French, English","FR, GB"
tt4479380,595743.0,0.0,0.0,2.3108,5.78,578.0,en,,Released,English,"HU, NL, CH, GB"
tt21308888,1140066.0,0.0,0.0,2.9238,6.483,687.0,de,,Released,"English, German",DE
tt0291579,12112.0,0.0,5126264.0,0.7398,6.699,249.0,fr,Every love story has two sides.,Released,French,FR
tt5369484,378695.0,0.0,0.0,1.4204,6.455,44.0,de,,Released,German,DE
tt0082186,10323.0,12000000.0,41092328.0,2.9396,6.889,833.0,en,Experience the fantastic,Released,"English, Portuguese, Spanish","GB, US"
tt0497465,5038.0,15000000.0,96409830.0,4.0267,6.795,3964.0,en,Life is the ultimate work of art.,Released,"Spanish, English","ES, US"
tt4615254,,,,,,,,,,,
tt1001508,10184.0,40000000.0,178866158.0,13.4924,6.627,3990.0,en,Are you the exception... or are you the rule?,Released,English,US
tt0063032,9028.0,0.0,53074.0,1.7892,7.469,449.0,it,His voice was the silence of death!,Released,"English, Italian, French","IT, FR"
tt2917694,,,,,,,,,,,
tt1886502,64835.0,0.0,347600.0,1.166,6.86,100.0,it,,Released,Italian,"FR, IT, CH"
tt0099776,8996.0,0.0,5575304.0,1.4478,7.2,271.0,de,A True Story,Released,"French, Hebrew, German, Polish, Russian","FR, DE, PL"
tt5664542,,,,,,,,,,,
tt0480025,11798.0,2380000.0,8176544.0,0.7632,7.473,1382.0,en,"Run with the crowd, stand alone, you decide.",Released,English,GB
tt2199436,334440.0,0.0,0.0,0.9135,6.0,11.0,bg,,Released,Bulgarian,"BG, HR, DE"
tt14701176,,,,,,,,,,,
tt1032755,13809.0,18000000.0,25740863.0,2.7463,6.949,3225.0,en,"A story of sex, thugs and rock 'n roll.",Released,"English, Russian","FR, GB, US"
tt0401696,126463.0,0.0,0.0,0.4422,4.913,46.0,en,,Released,English,IT
tt0086610,25834.0,0.0,0.0,1.7133,5.753,239.0,en,Some extra-terrestrials aren't friendly.,Released,English,GB
tt19637052,948549.0,10000000.0,12778225.0,3.5246,6.573,922.0,en,Revenge gets ripped.,Released,English,"GB, US"
tt0062751,85765.0,0.0,0.0,2.4802,5.9,37.0,en,Together they devour life,Released,English,GB
tt0060665,874.0,3900000.0,28350000.0,2.5343,7.346,487.0,en,...a motion picture for all times!,Released,"Latin, English",GB
tt5120416,,,,,,,,,,,
tt0091934,58048.0,17000000.0,2315683.0,1.2635,4.258,97.0,en,A romantic adventure for the dangerous at heart.,Released,English,GB
tt0060176,1052.0,1800000.0,0.0,3.0685,7.3,1345.0,en,"Sometimes, reality is the strangest fantasy of all.",Released,English,"GB, US, IT"
tt0063413,64525.0,0.0,0.0,2.6363,5.858,53.0,it,Orgasmo sucks you into a whirlpool of erotic love!,Released,Italian,"FR, IT"
tt5431890,393624.0,0.0,10100000.0,4.647,7.213,1086.0,en,Nothing is more dangerous than the truth.,Released,"Mandarin, English","CA, GB, US"
tt0089274,18477.0,700000.0,0.0,1.1356,4.3,273.0,en,So you think you're lucky to be alive...,Released,English,"GB, US"
tt0170691,10687.0,10000000.0,148701.0,1.4349,6.596,599.0,en,The system wanted them to become soldiers. One soldier just wanted to be human.,Released,English,"DE, US"
tt0082020,64654.0,0.0,0.0,0.295,9.0,1.0,de,It's Not About Them. It's About Us.,Released,English,GB
tt0066122,59408.0,0.0,0.0,2.6734,7.0,231.0,en,If you can't have the real thing— you do all kinds of unreal things.,Released,English,"GB, DE"
tt8613070,531428.0,5740000.0,9923127.0,5.1704,8.104,2877.0,fr,Don't regret. Remember.,Released,"Italian, French",FR
tt0478813,4352.0,0.0,0.0,1.6242,7.377,77.0,sr,,Released,Serbian,"RS, DE, HU"
tt3750872,340613.0,7000000.0,20000000.0,2.4801,7.064,1113.0,en,Secrets lie between the lines,Released,"English, Swedish","SE, CH, GB, US"
tt0180734,20857.0,32000000.0,40222729.0,1.7152,6.48,540.0,en,The most important thing in life is showing up,Released,English,"DE, US"
tt1285009,371608.0,12500000.0,32144262.0,3.8963,5.706,1478.0,en,Let us prey.,Released,English,"US, GB"
tt12753120,623511.0,8300000.0,2836382.0,2.4429,6.555,290.0,no,The biggest disaster lies ahead of us.,Released,Norwegian,NO
tt8550054,592695.0,1800000.0,393824.0,4.5442,6.282,765.0,sv,"In the pursuit of fame, she discovers the price of pleasure.",Released,"English, Swedish","SE, FR, NL"
tt0046033,,,,,,,,,,,
tt0066160,28403.0,0.0,0.0,1.0925,5.429,56.0,es,Things happen that have never been seen by human beings. The blood flows like vintage wine. See it with someone you hate.,Released,English,"DE, ES"
tt2513074,293767.0,40000000.0,30930984.0,2.6201,6.0,624.0,en,"To walk the path of a hero, you have to see how it all began.",Released,English,"CN, GB, US"
tt0416496,1969.0,35000000.0,18381890.0,4.4862,6.03,1161.0,en,Being bad never looked so good!,Released,"English, Spanish",FR
tt19770238,965150.0,0.0,7834405.0,6.3135,7.671,1769.0,en,Memory burns.,Released,"Turkish, Spanish, English","GB, US"
tt10364034,496450.0,86000000.0,40208268.0,4.844,7.6,937.0,fr,The fate of the world is in their hands.,Released,"French, English","CN, FR, CA"
tt0082509,11827.0,9300000.0,20118654.0,2.2802,6.505,768.0,en,A Step Beyond Science Fiction,Released,"English, Hungarian","CA, US"
tt0041445,74286.0,0.0,0.0,0.4767,6.7,15.0,en,They had 30 days to teach their hearts to behave ... !,Released,English,"GB, US"
tt5198068,441130.0,12000000.0,1310720.0,6.5633,8.196,1350.0,en,Be fierce. Be wild. Be free.,Released,"Irish, English","FR, IE, LU, US, CN"
tt6543652,440298.0,4954500.0,18754051.0,1.6104,7.434,1572.0,pl,,Released,"German, Croatian, French, Italian, Polish, Russian","PL, GB, FR"
tt0280609,11880.0,2000000.0,3537283.0,2.2093,6.71,965.0,en,Six men. Full moon. No chance.,Released,English,"LU, GB, US"
tt3013610,315872.0,7000000.0,7723656.0,0.5192,6.6,371.0,it,,Released,"English, Italian","IT, FR, DE"
tt1379177,38542.0,800000.0,867714.0,1.7262,6.464,581.0,en,Where is Alice Creed?,Released,English,GB
tt0060196,429.0,1200000.0,38900000.0,17.2469,8.467,9482.0,it,For three men the Civil War wasn't hell. It was practice.,Released,Italian,"US, IT, ES, DE"
tt0114319,11860.0,58000000.0,53672080.0,5.3167,6.211,674.0,en,You are cordially invited to the most surprising merger of the year.,Released,"English, French","DE, US"
tt0189192,56715.0,35000000.0,16200000.0,2.1375,4.748,708.0,en,"They're not just from another time, they're from France.",Released,"English, French","FR, US"
tt0419749,9950.0,13000000.0,2636637.0,1.5068,6.593,531.0,en,Sometimes the best defense... is a wiseguy.,Released,English,"DE, US"
tt0076715,61642.0,0.0,0.0,1.6937,5.9,31.0,en,They were after silver and they struck gold.,Released,English,GB
tt0067778,42501.0,0.0,0.0,3.1641,6.983,207.0,fr,A souffle of a movie!,Released,French,"FR, DE, IT"
tt28066777,1139829.0,0.0,0.0,4.1266,6.521,626.0,en,"Hello Darkness, my new friend.",Released,English,US
tt1245112,10664.0,5600000.0,18469680.0,4.7674,6.617,2153.0,es,Fear Revisited.,Released,Spanish,ES
tt14369780,814338.0,0.0,0.0,3.9966,6.686,499.0,en,,Released,English,"GB, US"
tt0235230,,,,,,,,,,,
tt0256276,30072.0,25000000.0,10113733.0,1.6258,5.966,192.0,en,The past will connect them. The passion will possess them.,Released,English,"GB, US"
tt0318411,8094.0,5000000.0,21107578.0,1.1968,7.424,452.0,en,In a place that defied belief their only hope was each other.,Released,"Latin, English","IE, GB"
tt1660379,84427.0,0.0,0.0,2.0491,6.5,277.0,fr,,Released,"French, Spanish",FR
tt3467914,399217.0,0.0,751345.0,1.1992,6.6,26.0,en,The pride of a father. The love of a wife. The soul of a rebel. The heart of a champion.,Released,English,"GB, US"
tt4951982,401200.0,20000000.0,0.0,3.2335,6.627,685.0,en,Together till the end,Released,English,"BE, FR, LU"
tt0043265,488.0,1000000.0,10750000.0,2.3382,7.363,1036.0,en,The greatest adventure a man ever lived… with a woman!,Released,"German, Swahili, English","GB, US"
tt17544186,,,,,,,,,,,
tt0120004,11015.0,60000000.0,33956608.0,2.9821,6.021,589.0,en,They did the unthinkable. They brought it back.,Released,English,"DE, JP, GB, US"
tt0025913,39266.0,0.0,0.0,1.4006,6.875,301.0,de,,Released,German,DE
tt27599851,1118031.0,0.0,500000.0,8.7404,6.726,1214.0,es,The beginning of the end has arrived.,Released,"Arabic, English, French, Galician, German, Portuguese, Russian, Spanish",ES
tt0057842,66956.0,0.0,0.0,1.0673,7.8,80.0,fr,What Was Their Guilt?,Released,French,FR
tt0460829,1730.0,15000000.0,4304157.0,3.0144,7.005,1239.0,en,A woman in trouble.,Released,"Norwegian, Polish, English","US, FR, PL"
tt0409681,14938.0,0.0,138704.0,1.4867,5.6,118.0,en,We keep your private life private.,Released,English,"NL, US"
tt1879016,661231.0,0.0,0.0,2.2433,6.511,776.0,en,Deception. The greatest weapon in war.,Released,"German, Spanish, English","GB, US"
tt0078259,48131.0,0.0,0.0,1.3394,6.0,125.0,en,A film of intense perversity - the madness of the mind.,Released,English,GB
tt3315994,,,,,,,,,,,
tt0054152,25495.0,0.0,0.0,0.6647,6.664,119.0,en,"A murderously funny story, magnificently cast... marvelously made !",Released,English,GB
tt1343097,33613.0,4000000.0,43498108.0,1.6385,7.058,1460.0,sv,There's A Storm Coming,Released,Swedish,"DK, DE, SE"
tt1754795,68713.0,0.0,0.0,0.7838,6.23,50.0,fr,,Released,French,FR
tt0048021,934.0,200000.0,460000.0,1.1041,7.77,628.0,fr,...Means Trouble!,Released,"French, Italian, English",FR
tt0791296,366067.0,0.0,0.0,0.1279,0.0,0.0,en,,Released,English,GB
tt2501366,374618.0,0.0,0.0,0.498,4.0,10.0,en,The comic book that kills.,Released,English,GB
tt0056186,85615.0,0.0,0.0,1.0732,4.9,8.0,en,,Released,English,"GB, US"
tt0071807,682.0,7000000.0,97600000.0,4.2977,6.453,2237.0,en,The world's greatest villains tried to kill James Bond...now it's Scaramanga's turn to try!,Released,"Thai, Cantonese, English","GB, US"
tt0466816,2239.0,8000000.0,2149799.0,2.8659,6.645,183.0,en,This is my story,Released,English,GB
tt0241608,,,,,,,,,,,
tt4460634,,,,,,,,,,,
tt0080491,9453.0,17500000.0,23400000.0,6.5282,5.977,966.0,it,Absolute power corrupts,Released,Italian,"IT, US"
tt0386741,9389.0,18000000.0,1831348.0,2.15,6.541,279.0,fr,Paris 2054. Live forever or die trying,Released,"French, English","FR, GB, LU"
tt0077572,17339.0,5000000.0,7230000.0,1.9816,6.215,335.0,en,Explosive high adventure!,Released,"Croatian, English, German, Serbian","GB, US"
tt2334733,253161.0,8000000.0,658532.0,1.5059,5.693,418.0,en,,Released,"Latin, English, French","BE, DE, US"
tt0050225,75683.0,0.0,0.0,1.5667,5.8,18.0,en,Rugged Wildcatters...Fighting the Treacherous Might of the Canadian Rockies!,Released,English,GB
tt0388125,11931.0,0.0,83073883.0,3.2035,6.208,1269.0,en,Friends. Rivals. Sisters.,Released,English,"GB, US"
tt0040662,10949.0,375000.0,400000.0,1.8328,7.6,250.0,en,A Screen Event To Be Remembered For All Time !,Released,English,GB
tt0453451,1268.0,25000000.0,232225908.0,3.5472,6.378,3060.0,en,Disaster is just a small step away.,Released,"French, Russian, English","GB, FR, DE, US"
tt0236576,49671.0,0.0,0.0,4.6143,6.5,36.0,de,,Released,"German, French, English","DE, GB, US"
tt1695419,,,,,,,,,,,
tt0183523,2067.0,90000000.0,110983407.0,3.2314,6.009,1542.0,en,For centuries we've been looking for the origin of life on earth. We've been looking on the wrong planet.,Released,English,US
tt3630276,,,,,,,,,,,
tt0899191,137796.0,0.0,0.0,0.501,0.0,0.0,en,,Released,,
tt0281820,6016.0,30000000.0,0.0,1.2656,6.065,139.0,en,He doesn't want money. He wants what money can't buy.,Released,English,"CA, GB, US"
tt0396707,18032.0,32000000.0,7162618.0,2.189,6.555,485.0,en,A Magical Journey Begins.,Released,English,"AU, FR, HU, US"
tt1540133,67913.0,6000000.0,19560274.0,1.7367,6.985,1364.0,en,The FBI are about to discover that things work a little differently around here.,Released,"Irish, English","IE, GB, US"
tt0780516,13195.0,20000000.0,6819587.0,2.8974,6.752,606.0,en,,Released,English,"GB, LU, US"
tt0287467,64.0,6500000.0,64826117.0,2.9611,7.577,1414.0,es,,Released,"French, Spanish",ES
tt2980516,266856.0,15000000.0,123726688.0,4.8976,7.833,11024.0,en,His mind changed our world. Her love changed his.,Released,"Latin, English, French, Italian","GB, US"
tt0914798,14574.0,12500000.0,20416563.0,8.4451,7.816,7570.0,en,"Lines may divide us, but hope will unite us.",Released,"German, English","GB, US"
tt0085356,27232.0,0.0,0.0,0.9152,5.215,65.0,it,"In a place beyond time, comes a terrifying challenge beyond imagination!",Released,"Italian, Spanish","IT, ES, MX"
tt0058777,14433.0,1720000.0,8000000.0,3.2022,7.373,557.0,en,Dwarfing the mightiest! Towering over the greatest!,Released,"Zulu, English",GB
tt0163978,1907.0,40000000.0,144056873.0,5.4126,6.482,4649.0,en,Somewhere on this planet it must exist.,Released,"English, French, Croatian, Swedish, Thai",GB
tt0936501,8681.0,25000000.0,226830568.0,19.4817,7.402,11947.0,en,They took his daughter. He'll take their lives.,Released,"English, French, Arabic, Albanian","FR, US"
tt4106306,333367.0,0.0,0.0,1.6977,6.2,97.0,en,,Released,"English, French","FR, DE"
tt14088510,719221.0,8000000.0,49256239.0,5.59,6.376,1358.0,en,Your fate is in the cards.,Released,English,US
tt2311526,200112.0,0.0,0.0,2.3791,5.724,49.0,fr,There are times we need to try everything,Released,French,"BE, CH, FR, LU"
tt5190662,,,,,,,,,,,
tt8436026,523561.0,0.0,0.0,2.3615,6.8,170.0,da,,Released,"German, Danish, Italian","DK, AT"
tt2364844,,,,,,,,,,,
tt0081400,24575.0,36000000.0,7000000.0,0.8872,5.33,109.0,en,They've found the Titanic. There's just one thing left to do...,Released,English,GB
tt0115650,25518.0,0.0,0.0,1.8106,7.148,277.0,fr,,Released,French,FR
tt0386820,10797.0,0.0,306003.0,0.8387,6.602,133.0,da,Experience torture and extremely tight pants!,Released,Danish,DK
tt14799960,838720.0,0.0,0.0,1.3003,5.0,12.0,en,Love is the perfect retreat.,Released,English,"KN, GB"
tt1626146,254375.0,0.0,1124445.0,1.1181,6.689,944.0,en,Sometimes to find yourself you need to get a little lost.,Released,"German, English, French","CA, CN, DE, ZA, GB, US"
tt1087890,15952.0,0.0,179943.0,0.7608,6.2,114.0,da,,Released,Danish,DK
tt0130827,104.0,1530000.0,7660911.0,3.798,7.3,2513.0,de,Every second of every day you're faced with a decision that can change your life.,Released,"German, English, Japanese",DE
tt0424095,11619.0,149000000.0,178120010.0,6.2354,6.31,4046.0,en,Someone's going down,Released,English,"GB, US"
tt0071431,25627.0,0.0,0.0,2.698,6.399,228.0,it,They tampered with nature—now they must pay the price …,Released,"Italian, English, Spanish","IT, ES"
tt1907779,119698.0,0.0,2412576.0,2.2129,5.782,324.0,en,The discovery of a lifetime will become a fight for survival.,Released,English,GB
tt0118604,9406.0,22000000.0,26570463.0,1.943,5.924,746.0,en,Things are about to get a little hairy.,Released,"French, English","FR, DE, LU, NL, GB, US"
tt0337917,20483.0,18000000.0,16951702.0,1.288,5.594,316.0,en,They're on a mission without permission.,Released,English,"DK, US"
tt0038396,82819.0,0.0,0.0,0.5513,6.2,25.0,en,Would you forge love letters to save your life?,Released,"English, German",GB
tt4065212,398891.0,4218000.0,0.0,0.8449,5.2,150.0,en,The sweet spot where anything goes,Released,"English, French, Russian, Spanish","ES, US"
tt1542344,44115.0,18000000.0,35700000.0,5.9344,7.087,7986.0,en,Every second counts.,Released,English,"FR, GB, US"
