titleId,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries
tt0135755,1101203.0,0.0,0.0,0.1368,2.0,2.0,el,,Released,Greek,
tt0031453,969073.0,0.0,0.0,0.0379,1.0,2.0,no,,Released,Norwegian,NO
tt0278288,,,,,,,,,,,
tt0150579,,,,,,,,,,,
tt0039128,455758.0,0.0,0.0,0.0827,3.0,1.0,sv,,Released,Swedish,SE
tt14096946,798580.0,0.0,0.0,0.8293,4.125,16.0,fi,The Creeps are coming to destroy your holiday season!,Released,"English, Finnish",FI
tt3530882,394632.0,0.0,0.0,0.1009,7.3,25.0,en,,Released,"English, French","BE, FR, CH"
tt6409876,,,,,,,,,,,
tt32410292,,,,,,,,,,,
tt0126116,1250659.0,0.0,0.0,0.0487,0.0,0.0,fi,,Released,Finnish,FI
tt0448009,1539.0,0.0,0.0,0.4124,5.6,14.0,de,,Released,German,DE
tt5812614,476449.0,0.0,0.0,0.0387,0.0,0.0,en,,Released,"Mandarin, English","BE, CN, FR, GA"
tt34360042,,,,,,,,,,,
tt1722440,87334.0,0.0,0.0,0.2977,6.9,14.0,de,Equality is the soul of friendship.,Released,German,DE
tt22503204,,,,,,,,,,,
tt0231379,465519.0,0.0,0.0,0.0716,0.0,0.0,en,,Released,No Language,GB
tt0078055,94832.0,0.0,0.0,0.5024,4.5,30.0,it,,Released,Italian,IT
tt12881822,,,,,,,,,,,
tt30244989,1203724.0,0.0,0.0,0.8059,5.7,45.0,es,,Released,Spanish,ES
tt0226698,1362647.0,0.0,0.0,0.0779,0.0,0.0,nl,,Released,,BE
tt0417204,,,,,,,,,,,
tt9372116,589980.0,0.0,0.0,0.406,4.883,77.0,fr,,Released,French,FR
tt5112908,,,,,,,,,,,
tt1976000,192149.0,0.0,4507463.0,2.6428,5.845,727.0,en,A mysterious encounter. A dangerous past. A deadly secret.,Released,"Turkish, Greek, English","FR, GB, US"
tt0244695,919612.0,0.0,0.0,0.1981,0.0,0.0,pl,,Released,Polish,PL
tt1882057,,,,,,,,,,,
tt0230171,590877.0,0.0,0.0,0.2497,5.5,4.0,el,,Released,Greek,GR
tt0055352,92589.0,0.0,0.0,0.4908,5.9,19.0,it,,Released,"Dutch, Italian","FR, IT"
tt4951858,410372.0,0.0,0.0,0.1069,2.7,3.0,en,,Released,English,GB
tt0191433,954535.0,0.0,0.0,0.0,7.3,3.0,fr,,Released,French,FR
tt0244478,294630.0,0.0,0.0,0.1319,5.0,2.0,de,,Released,German,DE
tt21205870,,,,,,,,,,,
tt3469490,,,,,,,,,,,
tt13256256,835433.0,0.0,0.0,1.3045,6.5,39.0,de,,Released,German,DE
tt0906011,,,,,,,,,,,
tt1236345,,,,,,,,,,,
tt0065897,564107.0,0.0,0.0,0.431,2.0,1.0,fr,,Released,French,"FR, IT"
tt26656750,1000828.0,4700000.0,0.0,1.002,6.9,33.0,uk,,Released,"French, Hebrew, Russian, Ukrainian","BE, FR, HU, IL"
tt1327908,115096.0,1300.0,0.0,0.2487,5.2,12.0,it,,Released,Italian,IT
tt4585858,,,,,,,,,,,
tt0126364,646048.0,0.0,0.0,0.0461,0.0,0.0,da,,Released,No Language,DK
tt5261004,,,,,,,,,,,
tt1635412,,,,,,,,,,,
tt5532236,,,,,,,,,,,
tt0082492,105417.0,0.0,0.0,0.1796,5.0,1.0,es,,Released,Spanish,
tt0324230,,,,,,,,,,,
tt4092584,369767.0,0.0,0.0,0.0143,6.0,1.0,de,,Released,French,
tt13146660,,,,,,,,,,,
tt5235796,496716.0,0.0,0.0,0.0622,0.0,0.0,de,,Released,German,DE
tt28765261,,,,,,,,,,,
tt0022878,968219.0,0.0,0.0,0.0168,0.0,0.0,no,,Released,Norwegian,NO
tt14217254,,,,,,,,,,,
tt0053845,614407.0,0.0,0.0,0.3542,6.0,3.0,ro,,Released,Romanian,RO
tt12214628,693702.0,0.0,0.0,0.3493,5.0,13.0,ru,,Released,Russian,"GB, DE, RU, UA"
tt10682414,806840.0,0.0,0.0,0.2662,6.2,6.0,bg,,Released,Bulgarian,BG
tt5044284,,,,,,,,,,,
tt34927598,,,,,,,,,,,
tt13568866,774412.0,0.0,0.0,0.4669,6.3,3.0,de,,Released,German,DE
tt0077348,80329.0,0.0,0.0,0.1977,4.5,12.0,fr,,Released,French,FR
tt0173831,270108.0,0.0,0.0,0.0941,0.0,0.0,it,,Released,Italian,IT
tt13723752,,,,,,,,,,,
tt0430388,,,,,,,,,,,
tt0028320,304581.0,0.0,0.0,0.2682,0.0,0.0,de,,Released,,DE
tt4353380,326792.0,0.0,0.0,0.2363,6.9,5.0,en,,Released,English,GB
tt7976324,863435.0,0.0,0.0,0.172,0.0,0.0,pl,,Released,Polish,PL
tt2059196,,,,,,,,,,,
tt0136392,,,,,,,,,,,
tt3219174,,,,,,,,,,,
tt0038800,,,,,,,,,,,
tt2112989,,,,,,,,,,,
tt0969307,56816.0,1100000.0,0.0,0.6681,6.2,20.0,fi,,Released,Finnish,"EE, FI, DE, GB"
tt14017632,,,,,,,,,,,
tt12775002,,,,,,,,,,,
tt10521378,,,,,,,,,,,
tt1068783,414714.0,0.0,0.0,0.1227,0.0,0.0,pl,,Released,"Polish, Russian",PL
tt15354286,926823.0,0.0,0.0,0.0214,0.0,0.0,en,,Released,,US
tt0483024,,,,,,,,,,,
tt0056735,75924.0,0.0,0.0,0.0964,2.8,5.0,sv,,Released,"Spanish, Swedish",SE
tt0039150,108000.0,0.0,0.0,0.3718,6.3,12.0,fr,,Released,,FR
tt7046112,464000.0,0.0,0.0,0.1328,8.4,5.0,en,A film by Clay Porter and Brendan Fairclough,Released,,
tt3873178,,,,,,,,,,,
tt5336614,258128.0,0.0,0.0,0.0505,0.0,0.0,sv,,Released,Swedish,SE
tt4746438,603511.0,0.0,0.0,0.0505,0.0,0.0,it,,Released,,
tt7416602,580625.0,0.0,0.0,0.3889,5.9,31.0,ca,,Released,"Catalan, Spanish",ES
tt0126405,238743.0,0.0,0.0,0.1252,0.0,0.0,da,,Released,,DK
tt4901306,381341.0,0.0,32207491.0,2.8735,7.855,4613.0,it,Everyone has three lives: A public life. A private life... and a secret life.,Released,Italian,IT
tt0119061,,,,,,,,,,,
tt28061378,731689.0,0.0,0.0,0.0143,0.0,0.0,pt,,Released,Portuguese,
tt6273544,614511.0,0.0,0.0,0.0143,0.0,0.0,en,,Released,,
tt4149200,,,,,,,,,,,
tt0166000,,,,,,,,,,,
tt34368845,947489.0,10900000.0,0.0,0.0286,0.0,0.0,en,,Planned,,"BE, FR, LU"
tt0173853,1180965.0,0.0,0.0,0.0545,0.0,0.0,it,,Released,,
tt0156466,560985.0,0.0,0.0,0.2295,5.0,1.0,fr,,Released,French,FR
tt1598538,64611.0,0.0,0.0,0.5647,6.8,19.0,de,,Released,German,DE
tt2328450,,,,,,,,,,,
tt0032702,290280.0,0.0,0.0,0.1414,0.0,0.0,de,,Released,German,DE
tt11329108,,,,,,,,,,,
tt0097893,354404.0,0.0,0.0,0.2584,5.5,3.0,fr,,Released,French,
tt0065738,3075.0,0.0,0.0,0.948,6.3,128.0,en,The Most Frightening Frankenstein Movie Ever!,Released,English,GB
tt2231692,314472.0,0.0,0.0,0.0168,5.5,2.0,lv,,Released,"Latvian, Russian",LV
tt23261230,,,,,,,,,,,
tt26459827,1179808.0,0.0,0.0,0.0611,0.0,0.0,el,,Released,Greek,GR
tt0173490,985891.0,0.0,0.0,0.1234,8.5,2.0,ro,,Released,Romanian,RO
tt0172087,,,,,,,,,,,
tt0400639,470872.0,0.0,0.0,0.1756,10.0,1.0,fr,,Released,French,FR
tt4575534,,,,,,,,,,,
tt0288720,599620.0,0.0,0.0,0.2799,3.0,1.0,el,,Released,Greek,GR
tt28702366,,,,,,,,,,,
tt10295630,,,,,,,,,,,
tt13535920,768757.0,0.0,1747438.0,0.9608,5.6,104.0,fr,,Released,French,FR
tt10319078,,,,,,,,,,,
tt0180883,,,,,,,,,,,
tt17756116,,,,,,,,,,,
tt6868218,1067828.0,0.0,0.0,0.0071,0.0,0.0,en,"A British period piece about Guy Fawkes, the infamous and historical hero, fighting vampires.",Released,,
tt26548414,,,,,,,,,,,
tt0039363,,,,,,,,,,,
tt26543842,,,,,,,,,,,
tt0085799,748591.0,0.0,0.0,0.1664,6.0,1.0,pl,,Released,Polish,PL
tt0250766,276553.0,0.0,0.0,0.3419,7.0,1.0,en,,Released,,GB
tt0039682,105509.0,0.0,0.0,0.4254,6.2,27.0,it,,Released,Italian,IT
tt27870035,1222534.0,0.0,0.0,0.0071,0.0,0.0,en,Ego,Released,,
tt1986922,,,,,,,,,,,
tt7413600,797815.0,0.0,0.0,0.8383,6.1,76.0,en,A ghost story.,Released,"English, Portuguese",GB
tt18161052,,,,,,,,,,,
tt0079516,260877.0,0.0,0.0,0.3092,6.0,4.0,it,,Released,Italian,IT
tt12146104,,,,,,,,,,,
tt26494143,1275025.0,0.0,0.0,0.4723,6.0,4.0,nl,,Released,"English, Dutch",NL
tt15088914,,,,,,,,,,,
tt0158198,,,,,,,,,,,
tt11310608,851303.0,0.0,0.0,0.8355,7.4,344.0,fr,,Released,"French, English, Spanish","BE, FR"
tt12506972,,,,,,,,,,,
tt0082544,,,,,,,,,,,
tt31411213,,,,,,,,,,,
tt0473829,13043.0,0.0,0.0,1.4126,5.537,890.0,fr,,Released,French,FR
tt5603484,,,,,,,,,,,
tt0135548,469451.0,0.0,0.0,0.5937,5.4,9.0,el,,Released,Greek,GR
tt6256546,539136.0,0.0,0.0,0.5099,7.3,173.0,it,,Released,Italian,"FR, IT"
tt5822414,427120.0,0.0,0.0,0.3402,5.8,5.0,en,98,Released,Spanish,ES
tt1172675,,,,,,,,,,,
tt3799050,,,,,,,,,,,
tt0117811,710161.0,0.0,0.0,0.0398,0.0,0.0,hu,,Released,,
tt1347149,508049.0,0.0,0.0,0.112,2.3,3.0,en,,Released,,
tt33298339,1149463.0,4000000.0,0.0,1.2499,5.7,63.0,fr,,Released,French,FR
tt1296467,,,,,,,,,,,
tt31076441,1249923.0,0.0,0.0,0.1834,6.2,5.0,sv,,Released,"Danish, Swedish",SE
tt15073320,976143.0,0.0,0.0,0.0,6.0,1.0,de,,Released,German,DE
tt27148371,1302860.0,5090.0,0.0,0.0818,0.0,0.0,en,,Released,,
tt0111230,389641.0,0.0,0.0,0.4788,5.5,4.0,it,,Released,Italian,"FR, IT, CH"
tt0035934,224924.0,0.0,0.0,0.2599,6.5,4.0,en,George joins the Home Guard and saves the day with his secret weapon!,Released,English,GB
tt28772594,1256204.0,0.0,0.0,0.1314,0.0,0.0,es,,Released,Spanish,ES
tt0351741,276181.0,0.0,0.0,0.2566,6.0,2.0,fr,,Released,"French, Sango","CM, CF, FR, GA"
tt5491198,,,,,,,,,,,
tt6043472,847539.0,0.0,0.0,0.1833,0.0,0.0,sv,,Released,Swedish,SE
tt0057127,294188.0,0.0,0.0,0.0948,8.0,1.0,hu,,Released,Hungarian,HU
tt0093590,286606.0,0.0,0.0,0.0143,0.0,0.0,hu,,Released,Hungarian,HU
tt3654892,,,,,,,,,,,
tt3920920,,,,,,,,,,,
tt0440805,,,,,,,,,,,
tt26443062,,,,,,,,,,,
tt7279274,,,,,,,,,,,
tt14266978,,,,,,,,,,,
tt0037675,,,,,,,,,,,
tt6128638,,,,,,,,,,,
tt15710322,956447.0,0.0,0.0,0.0071,8.0,1.0,fr,,Released,,
tt2292541,,,,,,,,,,,
tt32433860,,,,,,,,,,,
tt0106593,331074.0,0.0,0.0,0.3937,6.0,1.0,it,,Released,Italian,IT
tt0084834,,,,,,,,,,,
tt0832347,79072.0,2705100.0,0.0,0.441,4.7,9.0,de,,Released,German,"DE, AT"
tt4977222,,,,,,,,,,,
tt1849795,,,,,,,,,,,
tt0098487,267102.0,0.0,0.0,0.6814,2.0,1.0,fr,,Released,French,FR
tt0036825,1008360.0,0.0,0.0,0.1932,0.0,0.0,it,,Released,,IT
tt12428908,,,,,,,,,,,
tt12136726,,,,,,,,,,,
tt0058861,106734.0,0.0,0.0,0.2477,6.1,7.0,it,,Released,Italian,IT
tt0133963,661460.0,0.0,0.0,0.1121,2.0,3.0,fi,,Released,Finnish,FI
tt0112716,124614.0,0.0,0.0,0.6009,5.2,27.0,en,,Released,"German, French, English, Portuguese","FR, PT"
tt7600372,,,,,,,,,,,
tt29961432,,,,,,,,,,,
tt0277551,327195.0,0.0,0.0,0.0528,8.5,1.0,es,,Released,Spanish,
tt14909140,,,,,,,,,,,
tt10246332,,,,,,,,,,,
tt15118036,854550.0,0.0,0.0,0.107,5.5,14.0,lt,Reliving the past cannot change it,Released,Lithuanian,LT
tt0411396,39926.0,0.0,0.0,0.156,5.7,10.0,de,Everyone has the right to their 15 minutes of fame... even if they are your last!,Released,German,DE
tt2199315,199657.0,0.0,0.0,0.0214,0.0,0.0,en,,Released,"Mandarin, English","DE, TW"
tt0204227,,,,,,,,,,,
tt3103564,256283.0,0.0,0.0,0.1091,5.8,5.0,en,Jane Bown photographer,Released,English,GB
tt0037249,293224.0,0.0,0.0,0.2651,5.2,5.0,de,,Released,German,"AT, DE"
tt0116676,54471.0,0.0,0.0,1.3022,5.7,260.0,fr,,Released,French,FR
tt1619640,,,,,,,,,,,
tt0485233,,,,,,,,,,,
tt3582166,,,,,,,,,,,
tt5558832,,,,,,,,,,,
tt0229963,673729.0,0.0,0.0,0.1782,6.0,1.0,el,,Released,Greek,
tt0223839,272317.0,0.0,0.0,0.4505,4.3,3.0,en,,Released,English,"IT, GB, YU"
tt0233549,743963.0,0.0,0.0,0.0239,0.0,0.0,fr,,Released,,FR
tt4146896,,,,,,,,,,,
tt0273277,,,,,,,,,,,
tt0024298,94134.0,0.0,0.0,0.403,4.0,2.0,en,"A joyously exciting romance, with a ""catch"" to it!",Released,English,GB
tt0195727,678462.0,0.0,0.0,0.0748,0.0,0.0,de,,Released,,AT
tt0189540,630555.0,0.0,0.0,0.3367,0.0,0.0,de,,Released,No Language,DE
tt5544812,,,,,,,,,,,
tt0344011,33414.0,0.0,0.0,0.6801,5.0,19.0,da,,Released,Danish,DK
tt0231945,,,,,,,,,,,
tt0150156,155860.0,0.0,0.0,0.0897,7.3,3.0,pl,,Released,Polish,PL
tt33201732,1255130.0,0.0,1861259.0,0.1211,6.6,19.0,ro,You might die laughing,Released,Romanian,RO
tt0059425,203888.0,0.0,0.0,0.3806,7.1,5.0,it,,Released,Italian,"DE, IT"
tt1184987,615227.0,0.0,0.0,0.0,0.0,0.0,fr,,Released,French,FR
tt2033442,,,,,,,,,,,
tt7408390,,,,,,,,,,,
tt0268374,18225.0,0.0,0.0,0.2809,4.8,32.0,sv,,Released,Swedish,SE
tt28290632,,,,,,,,,,,
tt4662934,510757.0,0.0,0.0,0.0,0.0,0.0,en,,Released,French,
tt4952502,361602.0,0.0,0.0,0.0286,6.2,4.0,de,,Released,German,AT
tt0377740,169327.0,0.0,0.0,0.0907,4.8,4.0,de,,Released,German,DE
tt0244394,824341.0,0.0,0.0,0.089,0.0,0.0,it,,Released,,
tt1990217,115821.0,0.0,0.0,0.6239,6.1,48.0,es,,Released,French,ES
tt1401212,,,,,,,,,,,
tt0232465,82717.0,0.0,0.0,0.2007,5.4,16.0,cs,,Released,Czech,CZ
tt4159734,408714.0,2645.0,0.0,0.0143,0.0,0.0,en,,Released,English,
tt0103691,569432.0,0.0,0.0,0.2987,4.2,4.0,it,,Released,Italian,IT
tt10166342,,,,,,,,,,,
tt0014240,788065.0,0.0,0.0,0.1447,0.0,0.0,es,,Released,No Language,ES
tt1185376,46458.0,0.0,0.0,0.6488,5.2,64.0,en,,Released,"Japanese, English",ES
tt4523218,412429.0,0.0,0.0,0.0261,0.0,0.0,en,,Released,,GB
tt8018650,,,,,,,,,,,
tt0088120,778400.0,50000.0,0.0,0.2062,0.0,0.0,pt,,Released,Portuguese,PT
tt24224996,1066719.0,0.0,0.0,0.2278,6.2,16.0,en,,Released,"English, Hindi",GB
tt16045976,,,,,,,,,,,
tt6573604,477307.0,0.0,0.0,0.3376,6.0,3.0,et,,Released,Estonian,EE
tt0263052,,,,,,,,,,,
tt7887176,1100772.0,0.0,0.0,0.0143,0.0,0.0,en,,Released,,
tt0088009,42096.0,0.0,0.0,0.3381,6.4,30.0,pl,,Released,"English, Polish","PL, DE, US"
tt16227768,1086524.0,8600.0,0.0,0.2789,10.0,1.0,en,Luck and love.,Released,English,
tt2491548,,,,,,,,,,,
tt0118213,50274.0,0.0,0.0,0.2584,6.0,10.0,cs,,Released,Czech,CZ
tt0791269,404520.0,290.0,0.0,0.0311,8.0,1.0,en,An Austrian Surfextravaganza,Released,"English, German, Spanish",AT
tt4164488,,,,,,,,,,,
tt0035155,596336.0,0.0,0.0,0.0434,3.0,1.0,fi,,Released,Finnish,FI
tt6149154,505707.0,0.0,761361.0,1.5101,5.9,404.0,en,,Released,"English, Mongolian","IT, US"
tt0180711,,,,,,,,,,,
tt0073874,89865.0,0.0,0.0,0.267,3.4,5.0,en,,Released,Spanish,"VE, ES"
tt0997280,63403.0,0.0,0.0,0.771,5.5,15.0,it,,Released,Italian,IT
tt0068233,152635.0,0.0,0.0,0.6713,6.7,42.0,fr,,Released,French,"FR, DE, IT"
tt0365714,334622.0,0.0,0.0,0.2183,0.0,0.0,mk,,Released,Macedonian,"MK, TR"
tt5132746,791304.0,0.0,0.0,0.0,0.0,0.0,hr,Documentary-experimental film Monument / Spomenik by Igor Grubić,Released,No Language,"BA, HR"
tt34163719,1359884.0,0.0,0.0,0.139,0.0,0.0,it,,Released,Italian,IT
tt7056448,,,,,,,,,,,
tt7550964,522315.0,0.0,0.0,0.0297,0.0,0.0,sv,,Released,No Language,SE
tt0022686,480695.0,0.0,0.0,0.2106,0.0,0.0,en,,Released,,GB
tt0203112,,,,,,,,,,,
tt9808874,557047.0,0.0,0.0,0.2463,5.4,8.0,pl,,Released,Polish,PL
tt1437354,56910.0,0.0,0.0,0.513,5.6,5.0,sv,,Released,"English, Swedish",SE
tt0057527,138876.0,0.0,0.0,0.7556,5.7,20.0,en,"Only one woman and five longing, desperate men..! A story as violent and searing as the desert sun!",Released,English,"GB, DE"
tt0318723,684313.0,0.0,0.0,0.0546,0.0,0.0,en,,Released,,GB
tt24018528,,,,,,,,,,,
tt0013600,489236.0,0.0,0.0,0.3362,0.0,0.0,de,,Released,No Language,DE
tt2689530,,,,,,,,,,,
tt0133052,217625.0,0.0,0.0,0.0934,5.3,3.0,fi,,Released,Finnish,FI
tt0049052,563214.0,0.0,0.0,0.072,0.0,0.0,en,,Released,Italian,
tt0062710,,,,,,,,,,,
tt0029406,342794.0,0.0,0.0,0.0806,6.5,2.0,da,,Released,Danish,DK
tt0262654,,,,,,,,,,,
tt0016723,404562.0,0.0,0.0,0.0695,0.0,0.0,en,,Released,,GB
tt0388139,12109.0,2000000.0,120620.0,0.6005,6.6,200.0,en,,Released,English,"CA, GB"
tt4342402,372614.0,0.0,0.0,0.1227,7.0,4.0,fi,,Released,"English, Finnish",
tt32377432,,,,,,,,,,,
tt27923019,1495327.0,0.0,0.0,0.0239,0.0,0.0,gl,,Released,"Galician, Spanish",ES
tt15782934,1641180.0,0.0,0.0,0.0239,0.0,0.0,es,,Released,,
tt3485968,1308065.0,0.0,0.0,0.0703,2.0,1.0,sv,,Released,"English, Swedish",SE
tt4834902,549413.0,0.0,0.0,0.0676,7.0,3.0,it,,Released,"Italian, English, Spanish",ES
tt4136932,,,,,,,,,,,
tt2006160,102844.0,0.0,0.0,0.1452,6.6,7.0,fr,,Released,"English, Japanese, French",FR
tt2182235,,,,,,,,,,,
tt34809883,1365362.0,0.0,0.0,0.4158,0.0,0.0,fr,,Released,French,FR
tt9662736,,,,,,,,,,,
tt0086841,6979.0,0.0,0.0,0.7906,5.6,27.0,it,,Released,Italian,IT
tt18339128,,,,,,,,,,,
tt1242451,,,,,,,,,,,
tt17593994,1082327.0,0.0,0.0,0.0143,8.0,1.0,en,,Released,,
tt0204939,,,,,,,,,,,
tt4469702,,,,,,,,,,,
tt3565122,,,,,,,,,,,
tt29621759,1208142.0,0.0,0.0,0.1371,1.0,1.0,en,,Released,English,GB
tt16112868,1115479.0,0.0,0.0,0.1317,0.0,0.0,es,,Released,Spanish,ES
tt0423236,,,,,,,,,,,
tt32046518,1220043.0,0.0,0.0,0.1197,8.0,1.0,es,,Released,"Catalan, Spanish, English",ES
tt0004049,,,,,,,,,,,
tt8936290,678944.0,0.0,0.0,0.5328,6.0,2.0,en,One life. It's worth fighting for.,Released,English,US
tt18411478,950874.0,0.0,0.0,0.0261,0.0,0.0,da,,Released,,
tt8507450,528293.0,0.0,0.0,0.0286,0.0,0.0,en,,Released,English,NL
tt1758770,177354.0,0.0,0.0,0.2547,3.5,12.0,en,Who did you wake up with? Your lover or your best friend?,Released,English,GB
tt0473228,1285478.0,0.0,0.0,0.0429,0.0,0.0,en,,Released,,
tt15067892,,,,,,,,,,,
tt5255464,,,,,,,,,,,
tt34755406,,,,,,,,,,,
tt0373955,,,,,,,,,,,
tt13861638,,,,,,,,,,,
tt0327224,,,,,,,,,,,
tt0114204,145341.0,0.0,0.0,4.5304,6.7,30.0,pl,,Released,Polish,PL
tt35027254,,,,,,,,,,,
tt6327284,1446884.0,40000.0,0.0,0.0429,0.0,0.0,de,,Released,"English, German",
tt29482602,1571030.0,0.0,0.0,0.3931,0.0,0.0,de,Truth cannot be thrown into the fire — it is the fire. F. Dürrenmatt,Released,"Raeto-Romance, German, English",CH
tt3334794,299353.0,0.0,0.0,0.4663,6.817,41.0,de,,Released,German,DE
tt18260316,,,,,,,,,,,
tt0034986,259553.0,0.0,0.0,0.0613,8.0,2.0,pt,,Released,"Portuguese, Spanish",PT
tt15187244,,,,,,,,,,,
tt0004847,1549357.0,0.0,0.0,0.0461,0.0,0.0,en,,Released,,
tt21055020,,,,,,,,,,,
tt31052083,1280589.0,10000.0,0.0,0.0143,6.0,2.0,es,,Released,Spanish,
tt2481198,214100.0,0.0,8800000.0,0.653,6.6,134.0,en,When it happens... there's nothing like it!,Released,English,GB
tt1921086,294025.0,0.0,0.0,0.2981,0.0,0.0,en,,Released,English,LI
tt2862700,,,,,,,,,,,
tt0034228,778716.0,0.0,0.0,0.3475,4.0,1.0,sv,,Released,Swedish,SE
tt10612518,,,,,,,,,,,
tt15011372,1020808.0,0.0,0.0,0.3213,0.0,0.0,en,,Released,,DE
tt29381478,1138087.0,0.0,0.0,0.0,8.3,5.0,fr,,Released,"Arabic, English, French",
tt7035266,471703.0,0.0,0.0,0.2682,4.7,3.0,ru,,Released,Russian,UA
tt0258131,505092.0,0.0,0.0,0.1271,0.0,0.0,de,,Released,,AT
tt11975098,,,,,,,,,,,
tt0245281,327722.0,0.0,0.0,0.0143,0.0,0.0,fr,,Released,French,
tt4705598,,,,,,,,,,,
tt0122461,260821.0,0.0,0.0,0.3058,5.4,4.0,it,,Released,Italian,IT
tt13920722,,,,,,,,,,,
tt4577826,,,,,,,,,,,
tt27251742,1127413.0,0.0,0.0,0.4001,0.0,0.0,es,,Post Production,Spanish,ES
tt0210304,539221.0,0.0,0.0,0.061,0.0,0.0,fr,,Released,French,FR
tt0027274,1082488.0,0.0,0.0,0.2563,0.0,0.0,sv,,Released,Swedish,SE
tt3593384,786279.0,0.0,0.0,0.0071,0.0,0.0,de,,Released,German,DE
tt0191288,538712.0,0.0,0.0,0.1711,0.0,0.0,fr,,Released,French,FR
tt4381472,,,,,,,,,,,
tt12401150,,,,,,,,,,,
tt5396396,437698.0,0.0,0.0,0.0821,4.4,5.0,sv,,Released,Swedish,
tt3634004,,,,,,,,,,,
tt14379890,844988.0,0.0,0.0,0.1121,0.0,0.0,es,,Planned,Italian,IT
tt0361447,113068.0,0.0,0.0,0.2847,5.3,5.0,sr,,Released,Serbian,"FR, DE, NL, CS"
tt0142383,409894.0,0.0,0.0,0.1562,5.5,5.0,fr,,Released,French,FR
tt9266608,569950.0,0.0,0.0,0.215,7.0,7.0,sv,,Released,Swedish,SE
tt3686730,,,,,,,,,,,
tt15015460,906365.0,0.0,0.0,0.1156,2.3,7.0,en,,Released,English,
tt0101856,376402.0,0.0,0.0,0.2066,0.0,0.0,de,,Released,German,DE
tt33549678,,,,,,,,,,,
tt0785038,,,,,,,,,,,
tt0108044,570768.0,0.0,0.0,0.3974,0.0,0.0,fr,,Released,French,
tt0928060,,,,,,,,,,,
tt0329493,102376.0,0.0,0.0,0.3194,6.0,3.0,en,,Released,Spanish,ES
tt1244030,,,,,,,,,,,
tt18949020,,,,,,,,,,,
tt1070778,,,,,,,,,,,
tt0179774,301489.0,0.0,0.0,0.7633,6.4,14.0,el,,Released,Greek,GR
tt7821424,539916.0,0.0,0.0,0.1184,0.0,0.0,fr,,Released,French,BE
tt0938710,480781.0,0.0,0.0,0.1586,5.0,1.0,it,,Released,Italian,IT
tt1308123,37310.0,0.0,0.0,0.225,6.2,6.0,en,The one film you need to see on Beethoven.,Released,,GB
tt22751034,1036189.0,0.0,0.0,0.0,0.0,0.0,nl,A season through the eyes of an Ajax talent.,Released,"Dutch, English",NL
tt3498768,,,,,,,,,,,
tt12146156,,,,,,,,,,,
tt3359170,,,,,,,,,,,
tt0414928,629515.0,0.0,0.0,0.2157,7.3,3.0,ro,,Released,Romanian,RO
tt0088282,365950.0,0.0,0.0,0.1495,3.0,3.0,pl,,Released,"English, Polish",PL
tt0214601,,,,,,,,,,,
tt28635582,1162016.0,0.0,0.0,0.124,0.0,0.0,de,,Released,German,DE
tt3542342,364045.0,0.0,0.0,0.0545,0.0,0.0,es,,Released,Spanish,"BO, IT, US"
tt1742046,,,,,,,,,,,
tt8970178,413645.0,0.0,0.0,0.0239,5.5,2.0,es,,Released,"Catalan, Spanish",ES
tt6088550,1655491.0,0.0,0.0,0.1246,0.0,0.0,en,"Throughout the polar night, the north feels removed from all human life, uninhabitable, just like the moon. And yet, it is home to people born in faraway lands. What has brought them here? What keeps them here?",Released,"Arabic, Finnish, Swedish",IT
tt0962533,,,,,,,,,,,
tt12478636,,,,,,,,,,,
tt0146547,96838.0,0.0,0.0,0.4756,5.636,22.0,es,,Released,Spanish,ES
tt30609236,1126699.0,0.0,0.0,0.5746,6.875,8.0,fr,Only one will be a jockey.,Released,French,"BE, FR"
tt14128396,800050.0,0.0,0.0,0.372,7.8,5.0,fr,,Released,French,FR
tt22171036,,,,,,,,,,,
tt8316046,,,,,,,,,,,
tt2174207,,,,,,,,,,,
tt4299770,,,,,,,,,,,
tt2322182,,,,,,,,,,,
tt10183918,,,,,,,,,,,
tt9331222,561273.0,0.0,0.0,0.1291,0.0,0.0,sl,,Released,Slovenian,SI
tt2260720,178818.0,0.0,5056891.0,0.4953,6.4,15.0,nl,,Released,Dutch,BE
tt0327223,,,,,,,,,,,
tt16059694,895449.0,0.0,0.0,0.0214,2.3,3.0,es,,Released,Spanish,ES
tt0049665,22350.0,0.0,0.0,0.9535,6.8,37.0,en,,Released,English,GB
tt0045510,225214.0,0.0,0.0,0.2951,6.8,5.0,it,,Released,Italian,IT
tt28550650,,,,,,,,,,,
tt0182722,368180.0,0.0,0.0,0.2316,6.8,11.0,el,,Released,Greek,GR
tt9590950,591018.0,0.0,0.0,0.0,0.0,0.0,en,,Released,,
tt1666332,72728.0,0.0,0.0,0.5848,4.0,4.0,nl,,Released,Dutch,NL
tt14651292,748424.0,0.0,0.0,0.1502,0.0,0.0,de,,Released,German,DE
tt22507130,,,,,,,,,,,
tt0378916,603915.0,0.0,0.0,0.237,0.0,0.0,fr,,Released,French,FR
tt0102490,854830.0,0.0,0.0,0.074,5.0,1.0,fi,,Released,Finnish,FI
tt13636150,,,,,,,,,,,
